region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
501,Cornwall,2017,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2017,ALL,All,all,15.651,>=$5M,10,7.3,73.0,0.194,0.395,0.259,False
501,Cornwall,2017,SECONDARY,Secondary,secondary,15.651,>=$5M,10,7.3,73.0,0.208,0.399,0.272,False
501,Cornwall,2018,541330,Engineering Services,secondary,16.17,>=$5M,8,8.8,70.0,0.402,0.492,0.386,False
501,Cornwall,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,0.735,<$5M,2,2.5,5.0,0.165,0.551,0.159,False
501,Cornwall,2018,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2018,ALL,All,all,17.94,>=$5M,11,7.3,80.0,0.214,0.423,0.271,False
501,Cornwall,2018,SECONDARY,Secondary,secondary,17.94,>=$5M,11,7.3,80.0,0.229,0.428,0.284,False
501,Cornwall,2019,541330,Engineering Services,secondary,32.571,>=$5M,11,12.8,141.0,0.621,0.599,0.596,False
501,Cornwall,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,1.617,<$5M,3,3.7,11.0,0.352,0.811,0.339,False
501,Cornwall,2019,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2019,ALL,All,all,35.223,>=$5M,15,10.5,157.0,0.349,0.524,0.432,False
501,Cornwall,2019,SECONDARY,Secondary,secondary,35.223,>=$5M,15,10.5,157.0,0.382,0.531,0.455,False
501,Cornwall,2020,541330,Engineering Services,secondary,18.711,>=$5M,10,8.1,81.0,0.263,0.546,0.255,False
501,Cornwall,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,1.617,<$5M,3,3.7,11.0,0.349,0.805,0.339,False
501,Cornwall,2020,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2020,ALL,All,all,21.363,>=$5M,14,6.9,97.0,0.174,0.488,0.217,False
501,Cornwall,2020,SECONDARY,Secondary,secondary,21.363,>=$5M,14,6.9,97.0,0.187,0.495,0.226,False
501,Cornwall,2021,541330,Engineering Services,secondary,18.711,>=$5M,10,7.9,79.0,0.386,0.556,0.374,False
501,Cornwall,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.617,<$5M,3,3.7,11.0,0.337,0.807,0.339,False
501,Cornwall,2021,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2021,ALL,All,all,21.363,>=$5M,14,6.8,95.0,0.214,0.494,0.28,False
501,Cornwall,2021,SECONDARY,Secondary,secondary,21.363,>=$5M,14,6.8,95.0,0.234,0.501,0.296,False
501,Cornwall,2022,333310,Commercial and Service Industry Machinery Manufact,primary,,>=$5M,<2,,,,,,True
501,Cornwall,2022,541330,Engineering Services,secondary,18.711,>=$5M,10,7.9,79.0,0.377,0.526,0.365,False
501,Cornwall,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.176,<$5M,2,4.0,8.0,0.248,0.56,0.242,False
501,Cornwall,2022,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2022,ALL,All,all,51.722,>=$5M,14,13.7,192.0,0.506,0.45,0.522,False
501,Cornwall,2022,PRIMARY,Primary,primary,,>=$5M,<2,,,,,,True
501,Cornwall,2022,SECONDARY,Secondary,secondary,20.922,>=$5M,13,7.1,92.0,0.237,0.449,0.28,False
501,Cornwall,2023,333310,Commercial and Service Industry Machinery Manufact,primary,,>=$5M,<2,,,,,,True
501,Cornwall,2023,541330,Engineering Services,secondary,18.711,>=$5M,10,7.9,79.0,0.446,0.567,0.43,False
501,Cornwall,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.52,<$5M,3,3.7,11.0,0.356,0.875,0.351,False
501,Cornwall,2023,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2023,ALL,All,all,52.066,>=$5M,15,13.0,195.0,0.586,0.512,0.597,False
501,Cornwall,2023,PRIMARY,Primary,primary,,>=$5M,<2,,,,,,True
501,Cornwall,2023,SECONDARY,Secondary,secondary,21.266,>=$5M,14,6.8,95.0,0.275,0.516,0.326,False
501,Cornwall,2024,333310,Commercial and Service Industry Machinery Manufact,primary,17.885,>=$5M,2,52.0,104.0,4.86,1.138,4.388,False
501,Cornwall,2024,541330,Engineering Services,secondary,18.909,>=$5M,8,12.1,97.0,0.39,0.446,0.35,False
501,Cornwall,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.69,<$5M,3,2.3,7.0,0.322,0.903,0.291,False
501,Cornwall,2024,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2024,ALL,All,all,37.784,>=$5M,14,15.0,210.0,0.445,0.464,0.469,False
501,Cornwall,2024,PRIMARY,Primary,primary,17.885,>=$5M,2,52.0,104.0,1.971,0.911,2.377,False
501,Cornwall,2024,SECONDARY,Secondary,secondary,19.899,>=$5M,12,8.8,106.0,0.263,0.429,0.262,False
501,Cornwall,2025,333310,Commercial and Service Industry Machinery Manufact,primary,17.885,>=$5M,2,52.0,104.0,4.616,1.12,4.199,False
501,Cornwall,2025,541330,Engineering Services,secondary,19.299,>=$5M,8,12.4,99.0,0.388,0.44,0.35,False
501,Cornwall,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.789,<$5M,3,2.7,8.0,0.345,0.893,0.312,False
501,Cornwall,2025,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
501,Cornwall,2025,ALL,All,all,38.273,>=$5M,14,15.2,213.0,0.438,0.452,0.459,False
501,Cornwall,2025,PRIMARY,Primary,primary,17.885,>=$5M,2,52.0,104.0,1.924,0.894,2.31,False
501,Cornwall,2025,SECONDARY,Secondary,secondary,20.388,>=$5M,12,9.1,109.0,0.261,0.418,0.26,False
943,Courtenay,2017,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2017,541330,Engineering Services,secondary,13.86,>=$5M,20,3.0,60.0,0.565,1.157,0.455,False
943,Courtenay,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,6.762,>=$5M,9,5.1,46.0,2.279,2.244,1.837,False
943,Courtenay,2017,541511,Custom Computer Programming Services,secondary,2.898,<$5M,5,2.8,14.0,0.586,1.133,0.472,False
943,Courtenay,2017,ALL,All,all,23.718,>=$5M,35,3.5,121.0,0.444,1.249,0.546,False
943,Courtenay,2017,SECONDARY,Secondary,secondary,23.718,>=$5M,35,3.5,121.0,0.477,1.264,0.571,False
943,Courtenay,2018,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2018,541330,Engineering Services,secondary,14.322,>=$5M,21,3.0,62.0,0.542,1.155,0.43,False
943,Courtenay,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,6.762,>=$5M,9,5.1,46.0,2.31,2.22,1.837,False
943,Courtenay,2018,541511,Custom Computer Programming Services,secondary,2.898,<$5M,5,2.8,14.0,0.592,1.12,0.471,False
943,Courtenay,2018,ALL,All,all,24.18,>=$5M,36,3.4,123.0,0.439,1.239,0.525,False
943,Courtenay,2018,SECONDARY,Secondary,secondary,24.18,>=$5M,36,3.4,123.0,0.47,1.254,0.549,False
943,Courtenay,2019,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2019,541330,Engineering Services,secondary,15.246,>=$5M,23,2.9,66.0,0.446,1.133,0.354,False
943,Courtenay,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,5.88,>=$5M,8,5.0,40.0,1.966,1.956,1.565,False
943,Courtenay,2019,541511,Custom Computer Programming Services,secondary,2.898,<$5M,5,2.8,14.0,0.516,1.023,0.411,False
943,Courtenay,2019,ALL,All,all,24.222,>=$5M,37,3.3,121.0,0.369,1.168,0.423,False
943,Courtenay,2019,SECONDARY,Secondary,secondary,24.222,>=$5M,37,3.3,121.0,0.403,1.184,0.446,False
943,Courtenay,2020,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2020,541330,Engineering Services,secondary,19.635,>=$5M,25,3.4,85.0,0.424,1.207,0.334,False
943,Courtenay,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,5.88,>=$5M,8,5.0,40.0,1.945,1.899,1.537,False
943,Courtenay,2020,541511,Custom Computer Programming Services,secondary,2.898,<$5M,5,2.8,14.0,0.515,0.988,0.406,False
943,Courtenay,2020,ALL,All,all,28.611,>=$5M,39,3.6,140.0,0.357,1.203,0.391,False
943,Courtenay,2020,SECONDARY,Secondary,secondary,28.611,>=$5M,39,3.6,140.0,0.383,1.22,0.407,False
943,Courtenay,2021,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2021,541330,Engineering Services,secondary,19.635,>=$5M,25,3.4,85.0,0.634,1.227,0.491,False
943,Courtenay,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.88,>=$5M,8,5.0,40.0,1.919,1.901,1.504,False
943,Courtenay,2021,541511,Custom Computer Programming Services,secondary,2.898,<$5M,5,2.8,14.0,0.498,0.972,0.39,False
943,Courtenay,2021,ALL,All,all,28.611,>=$5M,39,3.6,140.0,0.448,1.214,0.504,False
943,Courtenay,2021,SECONDARY,Secondary,secondary,28.611,>=$5M,39,3.6,140.0,0.49,1.232,0.532,False
943,Courtenay,2022,333310,Commercial and Service Industry Machinery Manufact,primary,,<$5M,<2,,,,,,True
943,Courtenay,2022,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2022,541330,Engineering Services,secondary,16.863,>=$5M,24,3.2,77.0,0.532,1.103,0.438,False
943,Courtenay,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.88,>=$5M,8,5.0,40.0,1.944,1.959,1.486,False
943,Courtenay,2022,541511,Custom Computer Programming Services,secondary,3.726,<$5M,6,2.3,14.0,0.667,1.212,0.392,False
943,Courtenay,2022,ALL,All,all,27.591,>=$5M,40,3.4,135.0,0.424,1.123,0.452,False
943,Courtenay,2022,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
943,Courtenay,2022,SECONDARY,Secondary,secondary,26.667,>=$5M,39,3.4,132.0,0.474,1.179,0.494,False
943,Courtenay,2023,333310,Commercial and Service Industry Machinery Manufact,primary,,<$5M,<2,,,,,,True
943,Courtenay,2023,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2023,541330,Engineering Services,secondary,16.38,>=$5M,23,3.2,74.0,0.587,1.154,0.475,False
943,Courtenay,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.783,>=$5M,8,5.0,40.0,2.035,2.065,1.505,False
943,Courtenay,2023,541511,Custom Computer Programming Services,secondary,3.669,<$5M,6,2.3,14.0,0.644,1.274,0.388,False
943,Courtenay,2023,ALL,All,all,26.954,>=$5M,39,3.4,132.0,0.456,1.177,0.477,False
943,Courtenay,2023,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
943,Courtenay,2023,SECONDARY,Secondary,secondary,26.03,>=$5M,38,3.4,129.0,0.506,1.239,0.523,False
943,Courtenay,2024,333310,Commercial and Service Industry Machinery Manufact,primary,,<$5M,<2,,,,,,True
943,Courtenay,2024,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2024,541330,Engineering Services,secondary,21.836,>=$5M,21,6.0,126.0,0.629,1.036,0.528,False
943,Courtenay,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.547,<$5M,9,4.0,36.0,2.312,2.395,1.734,False
943,Courtenay,2024,541511,Custom Computer Programming Services,secondary,2.247,<$5M,6,2.5,15.0,0.37,1.085,0.278,False
943,Courtenay,2024,ALL,All,all,28.291,>=$5M,38,4.8,181.0,0.466,1.114,0.469,False
943,Courtenay,2024,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
943,Courtenay,2024,SECONDARY,Secondary,secondary,27.775,>=$5M,37,4.8,178.0,0.512,1.169,0.511,False
943,Courtenay,2025,333310,Commercial and Service Industry Machinery Manufact,primary,,<$5M,<2,,,,,,True
943,Courtenay,2025,336612,Boat Building,secondary,,<$5M,<2,,,,,,True
943,Courtenay,2025,541330,Engineering Services,secondary,22.421,>=$5M,21,5.7,120.0,0.631,1.023,0.497,False
943,Courtenay,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.547,<$5M,9,4.0,36.0,2.174,2.371,1.649,False
943,Courtenay,2025,541511,Custom Computer Programming Services,secondary,2.547,<$5M,7,2.4,17.0,0.378,1.155,0.287,False
943,Courtenay,2025,ALL,All,all,29.176,>=$5M,39,4.5,177.0,0.468,1.115,0.448,False
943,Courtenay,2025,PRIMARY,Primary,primary,,<$5M,<2,,,,,,True
943,Courtenay,2025,SECONDARY,Secondary,secondary,28.66,>=$5M,38,4.6,174.0,0.514,1.17,0.488,False
437,Cowansville,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,8.379,>=$5M,6,9.5,57.0,6.104,6.369,6.795,False
437,Cowansville,2017,ALL,All,all,8.379,>=$5M,6,9.5,57.0,0.339,0.912,0.768,False
437,Cowansville,2017,SECONDARY,Secondary,secondary,8.379,>=$5M,6,9.5,57.0,0.364,0.922,0.803,False
437,Cowansville,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,10.143,>=$5M,6,11.5,69.0,7.699,6.363,8.329,False
437,Cowansville,2018,ALL,All,all,10.143,>=$5M,6,11.5,69.0,0.409,0.888,0.89,False
437,Cowansville,2018,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.438,0.899,0.931,False
437,Cowansville,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,10.143,>=$5M,6,11.5,69.0,7.768,6.131,8.033,False
437,Cowansville,2019,ALL,All,all,10.143,>=$5M,6,11.5,69.0,0.353,0.792,0.717,False
437,Cowansville,2019,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.386,0.803,0.756,False
437,Cowansville,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,10.143,>=$5M,6,11.5,69.0,7.639,6.033,7.962,False
437,Cowansville,2020,ALL,All,all,10.143,>=$5M,6,11.5,69.0,0.288,0.784,0.578,False
437,Cowansville,2020,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.309,0.795,0.603,False
437,Cowansville,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.143,>=$5M,6,11.5,69.0,7.472,6.093,7.886,False
437,Cowansville,2021,ALL,All,all,10.143,>=$5M,6,11.5,69.0,0.358,0.798,0.756,False
437,Cowansville,2021,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.392,0.81,0.798,False
437,Cowansville,2022,333310,Commercial and Service Industry Machinery Manufact,primary,6.74,>=$5M,4,4.8,19.0,3.577,8.054,3.272,False
437,Cowansville,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.143,>=$5M,6,11.5,69.0,7.403,6.245,7.785,False
437,Cowansville,2022,ALL,All,all,16.883,>=$5M,10,8.8,88.0,0.572,1.193,0.895,False
437,Cowansville,2022,PRIMARY,Primary,primary,6.74,>=$5M,4,4.8,19.0,1.685,6.709,1.832,False
437,Cowansville,2022,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.398,0.771,0.784,False
437,Cowansville,2023,333310,Commercial and Service Industry Machinery Manufact,primary,5.2,>=$5M,3,6.0,18.0,3.118,6.243,3.406,False
437,Cowansville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.143,>=$5M,6,11.5,69.0,8.385,6.562,9.029,False
437,Cowansville,2023,ALL,All,all,15.343,>=$5M,9,9.7,87.0,0.61,1.151,1.093,False
437,Cowansville,2023,PRIMARY,Primary,primary,5.2,>=$5M,3,6.0,18.0,1.601,5.204,2.073,False
437,Cowansville,2023,SECONDARY,Secondary,secondary,10.143,>=$5M,6,11.5,69.0,0.463,0.828,0.973,False
437,Cowansville,2024,333310,Commercial and Service Industry Machinery Manufact,primary,3.538,<$5M,2,8.0,16.0,3.519,4.361,2.505,False
437,Cowansville,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.107,>=$5M,6,10.3,62.0,10.434,6.918,9.551,False
437,Cowansville,2024,ALL,All,all,9.645,>=$5M,8,9.8,78.0,0.416,1.016,0.647,False
437,Cowansville,2024,PRIMARY,Primary,primary,3.538,<$5M,2,8.0,16.0,1.427,3.492,1.357,False
437,Cowansville,2024,SECONDARY,Secondary,secondary,6.107,>=$5M,6,10.3,62.0,0.295,0.821,0.57,False
437,Cowansville,2025,333310,Commercial and Service Industry Machinery Manufact,primary,3.538,<$5M,2,8.0,16.0,3.254,4.269,2.347,False
437,Cowansville,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.206,>=$5M,6,10.5,63.0,9.682,6.804,8.938,False
437,Cowansville,2025,ALL,All,all,9.744,>=$5M,8,9.9,79.0,0.397,0.984,0.619,False
437,Cowansville,2025,PRIMARY,Primary,primary,3.538,<$5M,2,8.0,16.0,1.356,3.407,1.291,False
437,Cowansville,2025,SECONDARY,Secondary,secondary,6.206,>=$5M,6,10.5,63.0,0.283,0.796,0.547,False
905,Cranbrook,2017,541330,Engineering Services,secondary,7.623,>=$5M,8,4.1,33.0,0.576,0.977,0.448,False
905,Cranbrook,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,1.764,<$5M,3,4.0,12.0,1.102,1.579,0.858,False
905,Cranbrook,2017,ALL,All,all,9.387,>=$5M,11,4.1,45.0,0.326,0.829,0.363,False
905,Cranbrook,2017,SECONDARY,Secondary,secondary,9.387,>=$5M,11,4.1,45.0,0.35,0.839,0.38,False
905,Cranbrook,2018,541330,Engineering Services,secondary,9.009,>=$5M,8,4.9,39.0,0.616,0.932,0.493,False
905,Cranbrook,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,1.764,<$5M,3,4.0,12.0,1.09,1.568,0.873,False
905,Cranbrook,2018,ALL,All,all,10.773,>=$5M,11,4.6,51.0,0.354,0.802,0.397,False
905,Cranbrook,2018,SECONDARY,Secondary,secondary,10.773,>=$5M,11,4.6,51.0,0.379,0.812,0.415,False
905,Cranbrook,2019,541330,Engineering Services,secondary,10.857,>=$5M,10,4.7,47.0,0.566,1.032,0.452,False
905,Cranbrook,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,3,5.0,15.0,1.315,1.537,1.05,False
905,Cranbrook,2019,ALL,All,all,13.062,>=$5M,13,4.8,62.0,0.354,0.86,0.387,False
905,Cranbrook,2019,SECONDARY,Secondary,secondary,13.062,>=$5M,13,4.8,62.0,0.387,0.872,0.409,False
905,Cranbrook,2020,541330,Engineering Services,secondary,10.857,>=$5M,10,4.7,47.0,0.416,1.032,0.332,False
905,Cranbrook,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,3,5.0,15.0,1.295,1.523,1.037,False
905,Cranbrook,2020,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2020,ALL,All,all,13.269,>=$5M,14,4.5,63.0,0.294,0.924,0.316,False
905,Cranbrook,2020,SECONDARY,Secondary,secondary,13.269,>=$5M,14,4.5,63.0,0.315,0.936,0.33,False
905,Cranbrook,2021,541330,Engineering Services,secondary,10.857,>=$5M,10,4.7,47.0,0.621,1.041,0.499,False
905,Cranbrook,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,3,5.0,15.0,1.275,1.511,1.035,False
905,Cranbrook,2021,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2021,ALL,All,all,13.269,>=$5M,14,4.5,63.0,0.368,0.924,0.417,False
905,Cranbrook,2021,SECONDARY,Secondary,secondary,13.269,>=$5M,14,4.5,63.0,0.403,0.938,0.44,False
905,Cranbrook,2022,333310,Commercial and Service Industry Machinery Manufact,primary,3.783,<$5M,2,5.5,11.0,1.546,1.995,1.188,False
905,Cranbrook,2022,541330,Engineering Services,secondary,10.857,>=$5M,10,5.1,51.0,0.583,0.968,0.552,False
905,Cranbrook,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,3,5.0,15.0,1.24,1.547,1.061,False
905,Cranbrook,2022,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2022,ALL,All,all,17.052,>=$5M,16,4.9,78.0,0.445,0.946,0.497,False
905,Cranbrook,2022,PRIMARY,Primary,primary,3.783,<$5M,2,5.5,11.0,0.728,1.662,0.665,False
905,Cranbrook,2022,SECONDARY,Secondary,secondary,13.269,>=$5M,14,4.8,67.0,0.401,0.891,0.477,False
905,Cranbrook,2023,333310,Commercial and Service Industry Machinery Manufact,primary,3.783,<$5M,2,5.5,11.0,1.724,2.086,1.181,False
905,Cranbrook,2023,541330,Engineering Services,secondary,10.352,>=$5M,10,5.1,51.0,0.662,1.066,0.646,False
905,Cranbrook,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,3,6.0,18.0,1.385,1.644,1.336,False
905,Cranbrook,2023,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2023,ALL,All,all,16.547,>=$5M,16,5.1,81.0,0.5,1.026,0.577,False
905,Cranbrook,2023,PRIMARY,Primary,primary,3.783,<$5M,2,5.5,11.0,0.885,1.739,0.718,False
905,Cranbrook,2023,SECONDARY,Secondary,secondary,12.764,>=$5M,14,5.0,70.0,0.443,0.969,0.56,False
905,Cranbrook,2024,333310,Commercial and Service Industry Machinery Manufact,primary,1.596,<$5M,2,4.5,9.0,1.296,2.153,0.9,False
905,Cranbrook,2024,541330,Engineering Services,secondary,9.164,>=$5M,10,4.7,47.0,0.565,1.055,0.402,False
905,Cranbrook,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.986,<$5M,3,3.0,9.0,1.376,1.708,0.885,False
905,Cranbrook,2024,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2024,ALL,All,all,11.896,>=$5M,16,4.1,66.0,0.419,1.003,0.349,False
905,Cranbrook,2024,PRIMARY,Primary,primary,1.596,<$5M,2,4.5,9.0,0.526,1.724,0.488,False
905,Cranbrook,2024,SECONDARY,Secondary,secondary,10.3,>=$5M,14,4.1,57.0,0.406,0.946,0.334,False
905,Cranbrook,2025,333310,Commercial and Service Industry Machinery Manufact,primary,1.596,<$5M,2,4.5,9.0,1.168,2.112,0.845,False
905,Cranbrook,2025,541330,Engineering Services,secondary,9.944,>=$5M,11,4.6,51.0,0.567,1.141,0.419,False
905,Cranbrook,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.986,<$5M,3,3.3,10.0,1.224,1.683,0.908,False
905,Cranbrook,2025,541511,Custom Computer Programming Services,secondary,,<$5M,<2,,,,,,True
905,Cranbrook,2025,ALL,All,all,12.676,>=$5M,17,4.2,71.0,0.412,1.035,0.356,False
905,Cranbrook,2025,PRIMARY,Primary,primary,1.596,<$5M,2,4.5,9.0,0.487,1.686,0.465,False
905,Cranbrook,2025,SECONDARY,Secondary,secondary,11.08,>=$5M,15,4.1,62.0,0.403,0.984,0.344,False
975,Dawson Creek,2017,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.339,0.701,0.305,False
975,Dawson Creek,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,2,7.5,15.0,1.274,1.209,1.146,False
975,Dawson Creek,2017,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.221,1.099,1.097,False
975,Dawson Creek,2017,ALL,All,all,10.575,>=$5M,9,5.9,53.0,0.34,0.779,0.458,False
975,Dawson Creek,2017,SECONDARY,Secondary,secondary,10.575,>=$5M,9,5.9,53.0,0.365,0.788,0.479,False
975,Dawson Creek,2018,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.341,0.66,0.282,False
975,Dawson Creek,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,2,7.5,15.0,1.4,1.184,1.158,False
975,Dawson Creek,2018,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.338,1.075,1.105,False
975,Dawson Creek,2018,ALL,All,all,10.575,>=$5M,9,5.9,53.0,0.357,0.743,0.437,False
975,Dawson Creek,2018,SECONDARY,Secondary,secondary,10.575,>=$5M,9,5.9,53.0,0.382,0.752,0.457,False
975,Dawson Creek,2019,541330,Engineering Services,secondary,9.24,>=$5M,8,5.0,40.0,0.462,0.923,0.397,False
975,Dawson Creek,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,2,7.5,15.0,1.261,1.145,1.085,False
975,Dawson Creek,2019,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.073,0.959,0.922,False
975,Dawson Creek,2019,ALL,All,all,14.964,>=$5M,12,6.0,72.0,0.39,0.887,0.465,False
975,Dawson Creek,2019,SECONDARY,Secondary,secondary,14.964,>=$5M,12,6.0,72.0,0.426,0.9,0.491,False
975,Dawson Creek,2020,541330,Engineering Services,secondary,9.009,>=$5M,7,5.6,39.0,0.336,0.832,0.304,False
975,Dawson Creek,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,2.205,<$5M,2,7.5,15.0,1.262,1.169,1.143,False
975,Dawson Creek,2020,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.083,0.973,0.979,False
975,Dawson Creek,2020,ALL,All,all,14.733,>=$5M,11,6.5,71.0,0.318,0.835,0.393,False
975,Dawson Creek,2020,SECONDARY,Secondary,secondary,14.733,>=$5M,11,6.5,71.0,0.341,0.847,0.41,False
975,Dawson Creek,2021,541330,Engineering Services,secondary,9.009,>=$5M,7,5.6,39.0,0.519,0.845,0.465,False
975,Dawson Creek,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,2,7.5,15.0,1.283,1.169,1.162,False
975,Dawson Creek,2021,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.079,0.956,0.975,False
975,Dawson Creek,2021,ALL,All,all,14.733,>=$5M,11,6.5,71.0,0.411,0.842,0.527,False
975,Dawson Creek,2021,SECONDARY,Secondary,secondary,14.733,>=$5M,11,6.5,71.0,0.45,0.854,0.557,False
975,Dawson Creek,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,14.77,>=$5M,3,11.7,35.0,20.019,15.383,14.418,False
975,Dawson Creek,2022,541330,Engineering Services,secondary,9.24,>=$5M,8,5.0,40.0,0.516,0.912,0.473,False
975,Dawson Creek,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,2,7.5,15.0,1.289,1.215,1.159,False
975,Dawson Creek,2022,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.113,1.002,0.989,False
975,Dawson Creek,2022,ALL,All,all,29.734,>=$5M,15,7.1,107.0,0.807,1.045,0.745,False
975,Dawson Creek,2022,SECONDARY,Secondary,secondary,29.734,>=$5M,15,7.1,107.0,0.934,1.125,0.832,False
975,Dawson Creek,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,14.346,>=$5M,3,11.7,35.0,20.899,16.12,15.534,False
975,Dawson Creek,2023,541330,Engineering Services,secondary,6.021,>=$5M,6,4.5,27.0,0.38,0.754,0.362,False
975,Dawson Creek,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,2,7.5,15.0,1.365,1.293,1.179,False
975,Dawson Creek,2023,541511,Custom Computer Programming Services,secondary,3.519,<$5M,2,8.5,17.0,1.088,1.064,0.983,False
